,EMG_CHEST_MEAN,EMG_CHEST_STDDEV,EMG_CHEST_MEDIAN,ECG_CHEST_MEAN,ECG_CHEST_STDDEV,EDA_CHEST_MEAN,EDA_CHEST_STDDEV,EDA_CHEST_MAX,Temp_CHEST_MEAN,Temp_CHEST_STDDEV,Temp_CHEST_MEDIAN,Resp_CHEST_MEAN,Resp_CHEST_STDDEV,EDA_EMP4_MEAN,EDA_EMP4_STDDEV,EDA_EMP4_MAX,BVP_EMP4_MEAN,BVP_EMP4_STDDEV,TEMP_EMP4_MEAN,TEMP_EMP4_STDDEV,TEMP_EMP4_MEDIAN,HR_EMP4_MEAN,HR_EMP4_STDDEV,label,subject
84,-0.002460132053920201,0.009678853199432054,-0.0016937255859375,0.000983842032296317,0.13106781454900188,1.5181260653904507,0.09485431669033324,1.9683837890625,31.108928680419922,0.09055845439434052,31.07830810546875,-0.002745364961170015,3.1735166195081717,0.8943660958333333,0.10924156887311919,1.159941,-0.010941406249999945,62.447140784824505,33.5005,0.08118754009493591,33.5,68.941,0.6182763675466382,Stressed,S2
85,-0.0024651778084891184,0.009565141672266679,-0.001739501953125,0.0010918644496372767,0.1297773467178534,1.617057432447161,0.1508914419078414,2.06146240234375,31.071514129638672,0.02474011853337288,31.07098388671875,0.014133907499767485,2.719594741815577,0.9707079666666668,0.08577961521011004,1.159941,0.04314322916666692,53.59580772595179,33.436,0.0800249960949703,33.43,69.117,0.5350398739034931,Stressed,S2
86,-0.0024831717354910714,0.009569039496182928,-0.0016937255859375,0.0012931436811174665,0.12932479927307441,1.7013802437555223,0.16757916429053607,2.0656585693359375,31.112472534179688,0.07308905571699142,31.081268310546875,0.049210848127092637,2.4200014295071726,1.0011995416666666,0.058976128360308404,1.159941,-0.039217447916666474,43.945989624037935,33.369749999999996,0.07343321796026614,33.37,69.46308333333333,0.29146124909191984,Stressed,S2
87,-0.002499774387904576,0.009562523708681006,-0.001739501953125,0.0011335465567452567,0.12906485797975226,1.8524121874854678,0.20835560344741264,2.388763427734375,31.168758392333984,0.09670231491327286,31.139984130859375,0.12351404825846354,2.6529678248171367,1.0192611166666667,0.050676722722626355,1.159941,0.05587890625000022,44.105738220112194,33.28841666666666,0.09796254244466183,33.32,69.44699999999999,0.3065876709849892,Stressed,S2
88,-0.0025311268397739954,0.009564690693112074,-0.0017852783203125,0.0007987480163574219,0.1298699643120385,2.0469469615391325,0.2565781827021236,2.7896881103515625,31.216690063476562,0.08600979298353195,31.260498046875,0.06660962785993303,2.4268252328990596,1.0247815166666667,0.03687339539568776,1.152253,0.10227473958333347,41.67717515032005,33.19291666666667,0.13027788142616128,33.22,69.21008333333333,0.4279125608371673,Stressed,S2
89,-0.0025619092668805804,0.009569968209469409,-0.0018768310546875,0.0012973393031529019,0.1329709760128296,2.246585546221052,0.316831555729813,2.9296875,31.23750877380371,0.06910542398691177,31.266387939453125,0.1064067113967169,2.660691571072784,1.0323413708333333,0.042938129738663865,1.183004,-0.04441145833333334,35.31677330216529,33.08358333333334,0.14415151654499633,33.07,69.46916666666667,0.681736243392968,Stressed,S2
90,-0.0026049488612583703,0.009519280303524317,-0.0018768310546875,0.0009900997706821988,0.13377458043629978,2.449094681512742,0.25402789976973067,2.9296875,31.201631546020508,0.0951671302318573,31.259002685546875,0.039394741966610865,2.787777765645985,1.0558003875,0.03949484877496853,1.183004,0.0028984375000001023,36.00650823816869,32.963166666666666,0.13269629066238245,32.97,69.69475000000001,0.8425645004983301,Stressed,S2
91,-0.0026635257175990513,0.009434083531445075,-0.0019683837890625,0.0012876298086983817,0.13476949875584884,2.64975068682716,0.1966033651208362,3.1978607177734375,31.159940719604492,0.08320837467908859,31.12530517578125,0.04161542256673177,2.6719765759692424,1.08269765,0.04568073685019645,1.183004,-0.010553385416666583,38.86705032454539,32.85158333333333,0.1229904863077724,32.835,69.88283333333334,0.7998949757450803,Stressed,S2
92,-0.0027068448747907367,0.009393867143113169,-0.00201416015625,0.0021235318865094866,0.13588907490367882,2.797724296933129,0.1839267155671238,3.4427642822265625,31.118701934814453,0.055450648069381714,31.107696533203125,0.05341978527250744,2.6072973236227917,1.1172882458333333,0.04580019899491228,1.25604,-0.08395182291666652,41.26977849563053,32.75366666666666,0.11088232000138151,32.75,70.15875,0.4960721763681838,Stressed,S2
93,-0.0027069620404924664,0.009278947118486253,-0.00203704833984375,0.0011613431658063617,0.13522033367464265,2.9201409884861538,0.1921739676704232,3.4427642822265625,31.105695724487305,0.02894730493426323,31.106201171875,0.04914579845610119,2.509790880561212,1.1505868416666667,0.05613556699178177,1.288074,-0.021639322916666526,40.50253820727648,32.6705,0.08895551322618128,32.65,70.00358333333334,0.49878317906904424,Stressed,S2
94,-0.0027389025006975447,0.010656201939364994,-0.002105712890625,0.0015511943272181919,0.14450009386291537,3.0667450814020065,0.17094179200153586,3.6350250244140625,31.147056579589844,0.08538618683815002,31.117950439453125,0.0755135490780785,2.5448577389395104,1.1855992208333332,0.054628288281350405,1.32267,-0.1384153645833332,51.660784954463544,32.595166666666664,0.0786339974537445,32.59,70.5625,1.4490998642835717,Stressed,S2
157,-0.002339740208217076,0.0103257235703969,-0.0016021728515625,0.0012032950265066964,0.12063569903805506,0.7589494750613258,0.026719442153906207,0.9296417236328125,31.669401168823242,0.18890982866287231,31.68206787109375,0.06617447989327567,2.656783827534198,0.1748162083333333,0.044002010436595664,0.256533,-0.033199218750000335,63.79147608502366,34.4305,0.06323039880732455,34.41,72.75733333333332,1.173125975995569,Amused,S2
158,-0.0023457363673618863,0.009887578646704538,-0.0016021728515625,0.0012055418831961495,0.11821638990966833,0.7803032875061036,0.040148674821316406,0.969696044921875,31.850828170776367,0.1932409554719925,31.841796875,0.08598992483956473,2.428236384312737,0.19359306666666665,0.027989352224711477,0.256533,-0.1255911458333335,45.952594240270734,34.380916666666664,0.05431383852717005,34.37,72.96908333333334,1.1802676220765456,Amused,S2
159,-0.002365589141845703,0.009448847062060855,-0.0016021728515625,0.0012071936471121651,0.11326899420277431,0.809911010378883,0.052443891990832964,1.0009765625,31.987401962280273,0.19027918577194214,32.044891357421875,0.04405384971981957,2.1183809840968624,0.20253034583333332,0.016241139098666913,0.239876,-0.0312916666666667,44.62925387548664,34.33208333333334,0.055390971486535094,34.34,72.40816666666666,1.7925112660423899,Amused,S2
160,-0.0023646267482212613,0.009503273416370238,-0.0016021728515625,0.0011968035016741072,0.11327727717722307,0.8255143074762253,0.04289761754945769,1.0009765625,32.04104232788086,0.1296050250530243,32.046356201171875,0.04579513186500186,2.0994437908354873,0.20544004583333333,0.013153546439373005,0.245001,-0.016458333333333283,42.90617815159477,34.28566666666667,0.061910329419967866,34.28,72.61908333333332,2.440243155860134,Amused,S2
161,-0.002376410893031529,0.009513882773202401,-0.0016021728515625,0.0012015713282993862,0.11294667095348823,0.822182678041004,0.04672797372633708,1.0009765625,32.057342529296875,0.11413303017616272,32.04931640625,0.057652010236467634,2.165158702754051,0.19835540833333332,0.012863288761524797,0.245001,0.03758854166666674,43.122929580039866,34.236916666666666,0.059872027877986435,34.23,78.57108333333332,12.670927011327501,Amused,S2
162,-0.00240265383039202,0.009470781501879593,-0.00164794921875,0.00127001953125,0.11148789695368379,0.7968083881196522,0.059807475974817406,1.0009765625,32.0579833984375,0.11419517546892166,32.04931640625,0.01565555390857515,1.9735093289955168,0.1931339708333333,0.017350187953834632,0.245001,0.03935807291666682,41.564706278433015,34.19191666666667,0.049636945805407354,34.18,92.27808333333333,23.98118635152125,Amused,S2
163,-0.00240137699672154,0.009466082636861464,-0.00164794921875,0.0013199964250837054,0.11173968497675549,0.7536657242547898,0.05050080548960733,0.945281982421875,32.068641662597656,0.1305249184370041,32.050811767578125,0.06707803635370163,1.9857560566610593,0.17889518749999997,0.022990130277433362,0.245001,-0.034330729166666615,22.931792959298196,34.15225,0.044674051006521186,34.15,106.19525,23.280678396562386,Amused,S2
164,-0.0023723248073032922,0.010181012304123651,-0.001739501953125,0.0012598844255719867,0.11173011654405769,0.7278815950666155,0.035915384461653856,0.8914947509765625,32.16891098022461,0.14837808907032013,32.15325927734375,0.05705784388950893,2.0714394597183223,0.1824295291666667,0.046823448930306065,0.361602,-0.0035807291666666336,43.706619520534346,34.11816666666667,0.04010368506204225,34.11,115.61016666666666,13.686847456794261,Amused,S2
165,-0.002340419224330357,0.010535573521909947,-0.0017852783203125,0.0012167456490652902,0.1113305411564564,0.7065257390340169,0.031335715537656766,0.8373260498046875,32.30784606933594,0.16119521856307983,32.319915771484375,0.06785312834240141,2.2131570873051825,0.1956378375,0.05349005155953892,0.361602,0.007285156250000088,49.25101925168802,34.08508333333334,0.04230830953318193,34.09,117.56783333333333,10.156154142795502,Amused,S2
166,-0.0023379761832101006,0.01098027896175765,-0.0018768310546875,0.0012756227765764508,0.11075787794539649,0.6716023899260022,0.057583192460492254,0.8342742919921875,32.444610595703125,0.1829538196325302,32.400360107421875,0.05667335873558408,2.2232605449636043,0.21547175,0.056362450231399776,0.361602,-0.03719010416666673,59.66770003785641,34.0765,0.03343276835680847,34.09,113.85375,8.107397657129773,Amused,S2
167,-0.002328044891357422,0.01116518358907311,-0.0019683837890625,0.0012800342014857701,0.11073768171782458,0.6405419168018159,0.06649045809441229,0.8342742919921875,32.58049392700195,0.16887414455413818,32.633209228515625,0.047814668927873887,2.266720801263922,0.23808719583333332,0.04243981146081713,0.361602,0.01216145833333329,60.524417022612084,34.072166666666675,0.03154846360055573,34.07,113.30108333333334,6.668316478671526,Amused,S2
168,-0.0023089000156947545,0.011641208152111438,-0.0018768310546875,0.001192145756312779,0.1166929324713782,0.6010461080641973,0.05758529789098928,0.7907867431640625,32.6793098449707,0.12005026638507843,32.69451904296875,0.03215068635486421,2.574398769425255,0.23551384166666667,0.02367152782530077,0.297536,-0.05673567708333325,77.97538149759679,34.06783333333333,0.0316276074902228,34.07,111.31775,9.423049529610887,Amused,S2
73,-0.002629892076764788,0.021217710843253777,-0.0021514892578125,0.0003938604082380022,0.3463400938021535,6.8928188051496235,0.10668964073923548,7.27081298828125,32.00115203857422,0.0967550054192543,32.0374755859375,-0.07668842134021578,5.254075224466758,0.3615644333333333,0.04627402609264435,0.538394,-0.021334635416666685,19.085850911831105,32.716208333333334,0.07602218928634524,32.73,56.398583333333335,2.799791746967779,Stressed,S3
74,-0.002715850285121373,0.022659088112746223,-0.0022430419921875,-4.220526559012277e-05,0.3546801058168088,7.12423262369065,0.41340029764234887,9.004592895507812,32.08237075805664,0.08732692897319794,32.07305908203125,0.02285039992559524,5.4201439705259915,0.4495388083333334,0.15914915780373234,1.048402,-0.0007721354166666638,16.19209239201071,32.64991666666666,0.07677885812875496,32.65,57.00516666666666,2.6884422327602446,Stressed,S3
75,-0.002898969922746931,0.024192638860484176,-0.0024261474609375,-8.171735491071429e-05,0.3472523814786314,8.161772682553245,1.7256168117564668,12.09869384765625,32.207275390625,0.19641758501529694,32.14434814453125,0.08278784978957403,4.972867638779288,0.8894226541666667,0.7847086792551224,3.161404,0.02064713541666668,16.64394693009879,32.59670833333333,0.06663643845941578,32.59,58.23891666666667,2.6675528097969416,Stressed,S3
76,-0.0030584444318498883,0.026230867075146286,-0.0024261474609375,-0.00028319876534598214,0.32994241851851513,8.884365358806791,1.7415180533178831,12.09869384765625,32.63214111328125,0.7075594067573547,32.248443603515625,0.09601476760137649,4.363293084506408,1.6500858708333332,1.2536712974244917,4.330267,0.0074153645833333354,18.69702068928623,32.546083333333335,0.05404929591483027,32.53,58.07875,2.8134787371093934,Stressed,S3
77,-0.0031959130423409596,0.032541638819665826,-0.0025177001953125,0.0011091570172991072,0.3281933069006302,9.165101260230655,1.4949328571396132,12.09869384765625,33.15965270996094,0.8888185024261475,32.98681640625,0.16453752063569568,4.296744136369766,2.4523540958333334,1.2485900068345888,4.330267,0.008209635416666675,20.303590496313465,32.506083333333336,0.04204750950479185,32.5,57.98533333333333,2.5497882047120877,Stressed,S3
78,-0.003262218475341797,0.036049490902069076,-0.0026092529296875,0.0008485510689871652,0.3223754426132512,9.230538014003209,1.4206634685596737,12.09869384765625,33.563941955566406,0.7067690491676331,33.814178466796875,0.12440060206821986,4.644720968001836,3.311656820833333,0.8634136515884,5.058444,0.023610677083333295,20.090494462737393,32.472166666666666,0.04708473449242626,32.47,58.809916666666666,1.8497610187234705,Stressed,S3
79,-0.0032578130449567523,0.046688220263107746,-0.0026092529296875,0.000335219247000558,0.3203555789723112,8.544220888046992,0.9249843004868219,11.58599853515625,33.825592041015625,0.3504936695098877,33.814178466796875,0.05415144420805432,4.70115763992795,3.824727316666667,0.43809671841500986,5.058444,-0.0915911458333334,20.138258203177312,32.43258333333334,0.04826136883908572,32.43,58.213499999999996,1.6822602107482265,Stressed,S3
80,-0.003260108402797154,0.04712255717296072,-0.0025177001953125,0.00016701834542410713,0.3226016777872989,8.153275358109248,0.28645595858347683,9.41925048828125,33.748687744140625,0.3238661587238312,33.689788818359375,0.12255430675688245,5.260646991822153,4.127377354166667,0.4610852151896502,5.491177,0.016039062499999972,18.114773358123543,32.3975,0.049333051800998236,32.39,57.2455,1.9762990875202402,Stressed,S3
81,-0.0032791927882603236,0.04460464249031112,-0.0026092529296875,-0.00013941737583705356,0.3113322322903023,8.074607649303617,0.316097531096019,9.41925048828125,33.58561325073242,0.15910179913043976,33.577728271484375,0.03498727707635789,5.136489694147282,4.438692925,0.44028889808731203,5.55524,0.01890494791666663,15.44731133348692,32.35316666666667,0.050842622102150556,32.37,56.22441666666667,2.7379225079834204,Stressed,S3
82,-0.0033311075483049664,0.03937180767308696,-0.002655029296875,0.0008448055812290737,0.3041791465661026,8.238204025086903,0.38699342068519527,9.41925048828125,33.42113494873047,0.1964816451072693,33.462799072265625,0.050772930326915926,5.194243844028805,4.545188495833333,0.38469752405355073,5.55524,-0.0006367187500000316,14.397842624428787,32.319250000000004,0.044882485448111124,32.31,54.48125,2.461888354664633,Stressed,S3
83,-0.0033326993669782366,0.025421078608562662,-0.0027008056640625,0.0014795515877859932,0.30448317977437284,8.52058901559739,0.630431184169786,9.625625610351562,33.19915008544922,0.38213109970092773,33.3389892578125,0.004863902500697545,5.0487811246816845,4.512470208333333,0.4212666050122662,5.55524,0.06076171875,11.824719090457164,32.276666666666664,0.05460209601186518,32.27,53.704166666666666,1.8472536296411015,Stressed,S3
84,-0.003351774488176618,0.023467079807312132,-0.0028839111328125,0.001642622811453683,0.3071578451639288,8.852024255480085,0.6990704153697902,9.71527099609375,32.89796829223633,0.5172122120857239,32.871246337890625,-0.05417235238211496,4.270826380311564,4.225775083333333,0.5698243827525304,5.55524,-0.004389322916666683,8.937808639309013,32.228583333333326,0.058712517593970885,32.25,56.18333333333333,5.317013625042622,Stressed,S3
85,-0.0033646000453404017,0.02122361823858377,-0.0029754638671875,0.0008510878426688058,0.31785993510312227,9.217163726261683,0.39407528649819473,9.71527099609375,32.51182556152344,0.4451892673969269,32.405548095703125,0.06019047328404018,4.557010923620195,3.751270020833333,0.6065157783487823,5.057163,-0.008048177083333332,7.681255438381029,32.186,0.06522908349297395,32.16,59.354416666666665,6.1233260019689375,Stressed,S3
86,-0.0033564120701381137,0.02360694157195742,-0.0029754638671875,0.000802276611328125,0.32678346068895725,9.252996158599853,0.3215691287483708,9.71527099609375,32.201507568359375,0.28753775358200073,32.1116943359375,0.03329941885811942,3.84994551738386,3.2766737666666663,0.5332862349580306,4.358168,-0.0007617187499999789,7.951023476800877,32.1355,0.05244600397869484,32.13,60.55508333333333,5.068205467393979,Stressed,S3
87,-0.003346205030168806,0.025538324213628293,-0.0028839111328125,0.0006246321541922434,0.32812358599652186,9.03559437706357,0.4307390323489653,9.71527099609375,32.005287170410156,0.15984472632408142,31.95440673828125,0.11399774097260974,4.119690780702174,2.8752343458333334,0.403931998543254,3.716547,-0.004378906249999994,8.844197898238194,32.09008333333333,0.052113591210824074,32.09,60.75991666666667,4.6849303616015,Stressed,S3
88,-0.0033271015712193082,0.02704161793281881,-0.0027008056640625,0.0009408972603934152,0.32379206515578945,8.702470375242687,0.41232552147512097,9.544754028320312,31.893722534179688,0.08990439772605896,31.878814697265625,0.12492813836960566,4.118911946694131,2.5687214083333334,0.293759553176478,3.190031,-0.008553385416666648,8.51212024076515,32.048750000000005,0.05293175637869409,32.05,59.771499999999996,4.237634098173178,Stressed,S3
89,-0.00327874755859375,0.028104153324985174,-0.0025634765625,0.0007454561505998884,0.31735769704188793,8.36155724752517,0.32059857548749027,9.058761596679688,31.83944320678711,0.050252996385097504,31.818115234375,0.09426761808849517,3.6762838900387136,2.332268470833333,0.23347515130165625,2.775747,-0.016782552083333322,8.411272361180941,32.01133333333333,0.04593352685010097,32.0,59.49375,3.7678406863215432,Stressed,S3
90,-0.00322015380859375,0.029893920501076213,-0.0023345947265625,0.0008576229640415736,0.31114574790767857,8.107568768092564,0.2959506007663307,8.724594116210938,31.821205139160156,0.028652599081397057,31.816650390625,0.01575081234886533,3.8251854708786115,2.1408871208333338,0.2071112790334896,2.530625,-0.02371874999999998,8.707562537103314,31.979333333333333,0.03262752757343936,31.97,61.58458333333333,4.048969188948658,Stressed,S3
91,-0.0031570908682686943,0.03208446938246024,-0.002105712890625,0.0007860924857003348,0.307303229504553,7.871458085378011,0.2541209875130349,8.404159545898438,31.829994201660156,0.03732375428080559,31.82110595703125,-0.09602788289388021,3.7944586636729167,1.9671493166666667,0.19472127017275184,2.320499,-0.06964322916666665,7.921777326998526,31.955791666666666,0.026192363974172628,31.95,64.85241666666667,3.3129921007636316,Stressed,S3
92,-0.0030833565848214285,0.033281497527282565,-0.0017852783203125,0.0008053708757672991,0.3043015158609325,7.674128986540294,0.1982295631966456,8.122634887695312,31.856300354003906,0.041763413697481155,31.85955810546875,0.0037420545305524556,3.92252701268269,1.8062545625000004,0.17689484828839727,2.124467,0.008871093749999982,9.155679802441842,31.935166666666667,0.027868241582289614,31.93,67.60691666666666,3.060446262620679,Stressed,S3
93,-0.0030399268014090403,0.03600129609701924,-0.0015106201171875,0.0007327995300292968,0.30107830528492907,7.532061181749616,0.148359200269794,7.861328125,31.89202880859375,0.043728675693273544,31.88916015625,0.049080458141508555,4.710318772950752,1.6699510874999999,0.1552885390379042,1.957904,-0.030378906250000007,11.131356917401215,31.909583333333337,0.03565800128380037,31.91,70.47058333333334,3.92855323154155,Stressed,S3
94,-0.0030601207188197545,0.048233347919553124,-0.0015106201171875,0.000675001961844308,0.31057219820505516,7.503177556537446,0.12858228489373913,7.8662872314453125,31.893800735473633,0.04587225615978241,31.89215087890625,0.03543768383207775,5.105858756892667,1.6071240416666663,0.1027623530996129,1.851847,0.012867187499999903,25.140516718910515,31.87283333333334,0.05152965704868966,31.87,72.0415,3.077902600256653,Stressed,S3
165,-0.0037001222882952008,0.03581450500499109,-0.0036163330078125,0.0005065558297293527,0.2947798119869322,7.769531926654634,0.3717657152359087,8.301162719726562,33.1917724609375,0.05274501070380211,33.18377685546875,0.11709124247233073,4.17435557963197,0.3777679125,0.08191105273162856,1.316184,0.3094427083333335,36.10577388291543,30.74925,0.0471992672965724,30.73,65.95166666666667,5.332985926185151,Amused,S3
166,-0.003770749773297991,0.030509360355166586,-0.0035247802734375,0.0006282719203404018,0.28734604243150175,7.983769684746152,0.33877226703718266,8.394241333007812,33.16291427612305,0.05017290264368057,33.149139404296875,0.05110738845098586,3.3970686432314214,0.39102890833333337,0.0799195991213215,1.316184,-0.010699218749999831,32.5385435826874,30.7745,0.06088034712997805,30.77,62.96383333333333,3.5359909462868,Amused,S3
167,-0.0038544431413922993,0.01241841252361142,-0.00347900390625,0.0007009473528180804,0.27627393609703615,8.163453106653122,0.1342925015326924,8.394241333007812,33.135948181152344,0.027632780373096466,33.134124755859375,0.03749364217122396,2.348023638587269,0.4014764708333333,0.07525100508829864,1.316184,0.012924479166666813,20.17572538360674,30.809500000000003,0.05418871346199939,30.83,61.14358333333333,2.536450208405878,Amused,S3
168,-0.0038896849496023993,0.012188577670854338,-0.0034332275390625,0.0008391587393624442,0.27172668861355787,8.198907629648845,0.04583442691077856,8.394241333007812,33.130287170410156,0.025895660743117332,33.129608154296875,0.049217605590820314,2.2849183748053012,0.3887431291666666,0.013028690447507584,0.489706,0.06398437500000012,19.38347559066006,30.840166666666672,0.02236005863637802,30.85,58.26016666666667,3.4390107548860938,Amused,S3
169,-0.003869992392403739,0.011909524650542567,-0.0034332275390625,0.0009372138977050781,0.27040074523674,8.15891138712565,0.07392424102655,8.394241333007812,33.14396286010742,0.036256805062294006,33.13714599609375,0.04921809605189732,2.400335665222035,0.39406563333333333,0.017262594826980185,0.489706,-0.3449244791666667,25.4378843827331,30.851083333333335,0.019161412323267107,30.85,56.450250000000004,4.385342149802376,Amused,S3
170,-0.0038623831612723215,0.010102719628965818,-0.00347900390625,0.0012911802019391742,0.27017545443856666,8.085445794605073,0.0907645008809009,8.281326293945312,33.15785598754883,0.036203783005476,33.1627197265625,0.09343336196172805,2.1763811541841562,0.39526145000000007,0.01674981449293158,0.489706,0.035739583333333345,25.715433667816104,30.861333333333338,0.02194437412084416,30.85,55.032583333333335,3.448988377247579,Amused,S3
171,-0.0038616055079868862,0.010137514289740716,-0.00347900390625,0.001029874529157366,0.2712670779210297,8.021643661317372,0.09985674738716384,8.276748657226562,33.17211151123047,0.02959419973194599,33.1807861328125,0.09567616780598959,3.0650958942512214,0.39397487500000006,0.01722708803658484,0.489706,-0.04782291666666667,28.237358337587253,30.87541666666667,0.02885006739834231,30.87,54.29558333333334,2.59524173435197,Amused,S3
172,-0.003841886247907366,0.01012292500512531,-0.00347900390625,0.0012008868626185827,0.27283127950942093,7.945991043817429,0.0789781938619288,8.223342895507812,33.173248291015625,0.025179024785757065,33.17926025390625,0.08752168927873884,2.9768998800157536,0.39285378750000005,0.016681787937891532,0.432049,-0.018569010416666656,25.824255504085485,30.899749999999997,0.036922497658383194,30.89,56.279333333333334,3.417478049998598,Amused,S3
173,-0.00382367924281529,0.010577253487450686,-0.0036163330078125,0.0012106481279645647,0.27363847715485995,7.8890703065054755,0.052731748232486005,8.084487915039062,33.1734619140625,0.03422805666923523,33.173248291015625,0.025340379987444196,3.1480194323617727,0.3837195583333332,0.013697203921900223,0.411549,0.02915234375000004,19.654039207223615,30.924833333333332,0.03497578527432234,30.93,59.64725,3.946062586617196,Amused,S3
174,-0.0038006542750767297,0.010687196319041494,-0.003662109375,0.0008012640816824777,0.2713314738043296,7.8472716376894995,0.04806594331442504,8.002090454101562,33.206668853759766,0.07032731920480728,33.182281494140625,0.02145798092796689,3.141547694185594,0.3741902708333332,0.009564527498204377,0.398737,-0.018072916666666685,17.090137571823398,30.945416666666667,0.02853056353378813,30.95,63.402833333333334,5.422733348803186,Amused,S3
